LineId,Date,Time,time_zone,Level,Component,log_tag,Content,EventId,EventTemplate
3496,2021-12-20,18:22:16.954,PST,INFO,3270-795,TFAInventoryManager,"Components to Inventory :  OMSI, EMAGENT, ACFS, ASMPROXY, CRSCLIENT, EMAGENTI, OMS, DBWLM, OCM, PROCINFO, CHA, AFD, CFGTOOLS, DBCLIENT, RDBMS, OS, CRS, EM, ASMIO, DATAGUARD, INSTALL, TNS, ASM, RHP, EMPLUGINS, WLS",cc60ad29,"Components to Inventory : OMSI, EMAGENT, ACFS, ASMPROXY, CRSCLIENT, EMAGENTI, OMS, DBWLM, OCM, PROCINFO, CHA, AFD, CFGTOOLS, DBCLIENT, RDBMS, OS, CRS, EM, ASMIO, DATAGUARD, INSTALL, TNS, ASM, RHP, EMPLUGINS, WLS"
3497,2021-12-20,18:22:16.957,PST,INFO,3270-795,InventoryRun,"Persisting InventoryRun Status : RUNNING, Last run ended on : Mon Dec 20 18:18:32 PST 2021",1c88b48b,Persisting InventoryRun Status : <*> Last run <*> on : Mon Dec <*> <*>:<*>:<*> PST <*>
3498,2021-12-20,18:22:16.957,PST,INFO,3270-795,TFAInventoryManager,Setting Inventory Thread : 795,ad6208cb,Setting Inventory Thread : <*>
3499,2021-12-20,18:22:16.961,PST,INFO,3270-795,Action,"Action persisted : runinventory, Status : RUNNING",0664b4ae,Action persisted : <*> Status : <*>
3500,2021-12-20,18:22:16.963,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/clients/user_root/host_1524602613_110/cdump with component :  DBCLIENT  lastInventory : Mon Dec 20 18:17:52 PST 2021,5a1fc3ef,Directory to <*> <*>
3501,2021-12-20,18:22:17.039,PST,INFO,3270-795,TFAInventoryManager,Not performing ignoreFiles and ignoreExtensions checks on this directory : /scratch/u01/app/grid_base/diag/clients/user_root/host_1524602613_110/cdump because its collection policy is set to : noexclusions,9b3e8550,Not performing ignoreFiles and ignoreExtensions checks on this directory : <*><*><*><*><*><*><*><*><*>
3502,2021-12-20,18:22:17.165,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/clients/user_root/host_1524602613_110/trace with component :  DBCLIENT  lastInventory : Mon Dec 20 18:17:53 PST 2021,5a1fc3ef,Directory to <*> <*>
3503,2021-12-20,18:22:17.245,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/db/product/install with component :  INSTALL  lastInventory : Mon Dec 20 18:17:53 PST 2021,5a1fc3ef,Directory to <*> <*>
3504,2021-12-20,18:22:17.349,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/crsdata/den00xrz/acfs with component :  ACFS  lastInventory : Mon Dec 20 18:17:53 PST 2021,5a1fc3ef,Directory to <*> <*>
3505,2021-12-20,18:22:17.437,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/db_base/diag/clients/user_oradb/host_1524602613_110/cdump with component :  DBCLIENT  lastInventory : Mon Dec 20 18:17:53 PST 2021,5a1fc3ef,Directory to <*> <*>
3506,2021-12-20,18:22:17.520,PST,INFO,3270-795,TFAInventoryManager,Not performing ignoreFiles and ignoreExtensions checks on this directory : /scratch/u01/app/db_base/diag/clients/user_oradb/host_1524602613_110/cdump because its collection policy is set to : noexclusions,9b3e8550,Not performing ignoreFiles and ignoreExtensions checks on this directory : <*><*><*><*><*><*><*><*><*>
3507,2021-12-20,18:22:17.522,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/oraInventory/ContentsXML with component :  INSTALL  lastInventory : Mon Dec 20 18:17:53 PST 2021,5a1fc3ef,Directory to <*> <*>
3508,2021-12-20,18:22:17.708,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid/product/log/den00xrz/afd with component :  ACFS  lastInventory : Mon Dec 20 18:17:53 PST 2021,5a1fc3ef,Directory to <*> <*>
3509,2021-12-20,18:22:17.950,PST,INFO,3270-794,DiagCollection,Collection Date : Mon Dec 20 18:22:17 PST 2021,369dbc7b,Collection Date : Mon Dec <*> <*>:<*>:<*> PST <*>
3510,2021-12-20,18:22:18.067,PST,INFO,3270-794,DiagCollection,"Components in Entity :  omsi, emagent, acfs, ashhtml, ashtext, asmproxy, sosreport, crsclient, emagenti, oms, qos, dbwlm, ocm, procinfo, cha, cfgtools, afd, ahf, awrtext, dbclient, rdbms, cvu, awrhtml, os, crs, em, chmos, asmio, dataguard, install, compliance, tns, asm, rhp, emplugins, wls",24f85293,"Components in Entity : omsi, emagent, acfs, ashhtml, ashtext, asmproxy, sosreport, crsclient, emagenti, oms, qos, dbwlm, ocm, procinfo, cha, cfgtools, afd, ahf, awrtext, dbclient, rdbms, cvu, awrhtml, os, crs, em, chmos, asmio, dataguard, install, compliance, tns, asm, rhp, emplugins, wls"
3511,2021-12-20,18:22:18.068,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/clients/user_oradb/host_1524602613_110/trace with component :  DBCLIENT  lastInventory : Mon Dec 20 18:17:53 PST 2021,5a1fc3ef,Directory to <*> <*>
3512,2021-12-20,18:22:18.072,PST,INFO,3270-794,DiagCollection,"startDate : Mon Dec 20 17:22:17 PST 2021 endDate : Mon Dec 20 18:22:17 PST 2021 zipFileShortName : tfa_Tue_Dec_21_02_22_11_UTC_2021.zip components : {omsi=null, emagent=null, acfs=null, asmproxy=null, crsclient=null, emagenti=null, oms=null, dbwlm=null, ocm=null, procinfo=null, cha=null, afd=null, cfgtools=null, dbclient=null, rdbms=null, os=null, crs=null, em=null, asmio=null, dataguard=null, install=null, tns=null, asm=null, rhp=null, emplugins=null, wls=null} actions : {awrtext=null, acfs=null, rdbms=null, cvu=null, awrhtml=null, os=null, crs=null, ashhtml=null, chmos=null, ashtext=null, sosreport=null, dataguard=null, qos=null, compliance=null, asm=null, procinfo=null, cha=null, afd=null, ahf=null} remoteHosts :  den00xrz  chmNodelist :    isClusterRequest : true isTrimOn : true isACRSanitize: falseisACRMask: false noCore : true isNologs : false request user : oradb",2e8d30fe,"startDate : Mon Dec <*> <*>:<*>:<*> PST <*> endDate : Mon Dec <*> <*>:<*>:<*> PST <*> zipFileShortName : tfa<*><*>.zip components : {omsi=null, emagent=null, acfs=null, asmproxy=null, crsclient=null, emagenti=null, oms=null, dbwlm=null, ocm=null, procinfo=null, cha=null, afd=null, cfgtools=null, dbclient=null, rdbms=null, os=null, crs=null, em=null, asmio=null, dataguard=null, install=null, tns=null, asm=null, rhp=null, emplugins=null, wls=null} actions : {awrtext=null, acfs=null, rdbms=null, cvu=null, awrhtml=null, os=null, crs=null, ashhtml=null, chmos=null, ashtext=null, sosreport=null, dataguard=null, qos=null, compliance=null, asm=null, procinfo=null, cha=null, afd=null, ahf=null} remoteHosts : den<*>xrz chmNodelist : isClusterRequest : true isTrimOn : true isACRSanitize: falseisACRMask: false noCore : true isNologs : false request user : oradb"
3513,2021-12-20,18:22:18.245,PST,INFO,3270-794,DiagCollection,Registering Thread : RemoteMonitor,3a5d9ec3,Registering Thread : <*>
3514,2021-12-20,18:22:18.247,PST,INFO,3270-797,RemoteCollectionMonitor,Node List :  den00xrz,b4f61e75,Node <*> : <*>
3515,2021-12-20,18:22:18.269,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/oraInventory/logs with component :  INSTALL  lastInventory : Mon Dec 20 18:17:54 PST 2021,5a1fc3ef,Directory to <*> <*>
3516,2021-12-20,18:22:18.369,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid/product/log/den00xrz/acfs with component :  ACFS  lastInventory : Mon Dec 20 18:17:54 PST 2021,5a1fc3ef,Directory to <*> <*>
3517,2021-12-20,18:22:18.463,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid/product/install with component :  INSTALL  lastInventory : Mon Dec 20 18:17:54 PST 2021,5a1fc3ef,Directory to <*> <*>
3518,2021-12-20,18:22:18.508,PST,INFO,3270-794,DiagCollection,Collecting CHM using new API,634328a6,Collecting CHM using new API
3519,2021-12-20,18:22:18.599,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/db_base/diag/clients/user_oradb/host_1524602613_110/trace with component :  DBCLIENT  lastInventory : Mon Dec 20 18:17:54 PST 2021,5a1fc3ef,Directory to <*> <*>
3520,2021-12-20,18:22:18.702,PST,INFO,3270-794,DiagCollection,Registering Thread : CollectExtraFiles,3a5d9ec3,Registering Thread : <*>
3521,2021-12-20,18:22:18.741,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/clients/user_oradb/host_1524602613_110/cdump with component :  DBCLIENT  lastInventory : Mon Dec 20 18:17:54 PST 2021,5a1fc3ef,Directory to <*> <*>
3522,2021-12-20,18:22:18.822,PST,INFO,3270-795,TFAInventoryManager,Not performing ignoreFiles and ignoreExtensions checks on this directory : /scratch/u01/app/grid_base/diag/clients/user_oradb/host_1524602613_110/cdump because its collection policy is set to : noexclusions,9b3e8550,Not performing ignoreFiles and ignoreExtensions checks on this directory : <*><*><*><*><*><*><*><*><*>
3523,2021-12-20,18:22:18.824,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid/product/inventory/ContentsXML with component :  INSTALL  lastInventory : Mon Dec 20 18:17:54 PST 2021,5a1fc3ef,Directory to <*> <*>
3524,2021-12-20,18:22:18.917,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/clients/user_oradb/host_1524602613_110 with component :  DBCLIENT  lastInventory : Mon Dec 20 18:17:55 PST 2021,5a1fc3ef,Directory to <*> <*>
3525,2021-12-20,18:22:19.000,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/clients/user_root/host_1524602613_110 with component :  DBCLIENT  lastInventory : Mon Dec 20 18:17:55 PST 2021,5a1fc3ef,Directory to <*> <*>
3526,2021-12-20,18:22:19.092,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/db/product/inventory/ContentsXML with component :  INSTALL  lastInventory : Mon Dec 20 18:17:55 PST 2021,5a1fc3ef,Directory to <*> <*>
3527,2021-12-20,18:22:19.203,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/crsdata/den00xrz/rhp with component :  RHP  lastInventory : Mon Dec 20 18:17:55 PST 2021,5a1fc3ef,Directory to <*> <*>
3528,2021-12-20,18:22:19.320,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/db_base/cfgtoollogs/dbca/orcl with component :  RDBMS  lastInventory : Mon Dec 20 18:18:14 PST 2021,5a1fc3ef,Directory to <*> <*>
3529,2021-12-20,18:22:19.416,PST,INFO,3270-795,TFAInventoryManager,"Directory to process: /scratch/u01/app/db_base/cfgtoollogs with component :  CFGTOOLS, ODAPATCHING  lastInventory : Mon Dec 20 18:18:15 PST 2021",5a1fc3ef,Directory to <*> <*>
3530,2021-12-20,18:22:19.503,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid/product/rdbms/log with component :  ASM  lastInventory : Mon Dec 20 18:18:15 PST 2021,5a1fc3ef,Directory to <*> <*>
3531,2021-12-20,18:22:19.583,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/tnslsnr/den00xrz/listener_scan3/cdump with component :  TNS  lastInventory : Mon Dec 20 18:18:15 PST 2021,5a1fc3ef,Directory to <*> <*>
3532,2021-12-20,18:22:19.657,PST,INFO,3270-795,TFAInventoryManager,Not performing ignoreFiles and ignoreExtensions checks on this directory : /scratch/u01/app/grid_base/diag/tnslsnr/den00xrz/listener_scan3/cdump because its collection policy is set to : noexclusions,9b3e8550,Not performing ignoreFiles and ignoreExtensions checks on this directory : <*><*><*><*><*><*><*><*><*>
3533,2021-12-20,18:22:19.688,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/crsdata/den00xrz/output with component :  CRS  lastInventory : Mon Dec 20 18:18:15 PST 2021,5a1fc3ef,Directory to <*> <*>
3534,2021-12-20,18:22:19.793,PST,INFO,3270-795,TFAInventoryManager,"Directory to process: /scratch/u01/app/grid_base/cfgtoollogs with component :  CFGTOOLS, ODAPATCHING  lastInventory : Mon Dec 20 18:18:16 PST 2021",5a1fc3ef,Directory to <*> <*>
3535,2021-12-20,18:22:19.898,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /var/adm with component :  OS  lastInventory : Mon Dec 20 18:18:16 PST 2021,5a1fc3ef,Directory to <*> <*>
3536,2021-12-20,18:22:19.980,PST,INFO,3270-795,TFAInventoryManager,"Directory to process: /scratch/u01/app/grid/product/cfgtoollogs with component :  CFGTOOLS, ODAPATCHING  lastInventory : Mon Dec 20 18:18:16 PST 2021",5a1fc3ef,Directory to <*> <*>
3537,2021-12-20,18:22:20.140,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace with component :  RDBMS  lastInventory : Mon Dec 20 18:18:17 PST 2021,5a1fc3ef,Directory to <*> <*>
3538,2021-12-20,18:22:20.353,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /opt/oracle.ahf/data/repository/suptools/den00xrz/oswbb/oradb/archive with component :  OS  lastInventory : Mon Dec 20 18:18:17 PST 2021,5a1fc3ef,Directory to <*> <*>
3539,2021-12-20,18:22:20.738,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/db/product/rdbms/log with component :  RDBMS  lastInventory : Mon Dec 20 18:18:17 PST 2021,5a1fc3ef,Directory to <*> <*>
3540,2021-12-20,18:22:20.837,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/tnslsnr/den00xrz/listener_scan2/trace with component :  TNS  lastInventory : Mon Dec 20 18:18:18 PST 2021,5a1fc3ef,Directory to <*> <*>
3541,2021-12-20,18:22:20.932,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/crsdata/den00xrz/trace with component :  CRS  lastInventory : Mon Dec 20 18:18:18 PST 2021,5a1fc3ef,Directory to <*> <*>
3542,2021-12-20,18:22:21.016,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid/product/log/den00xrz with component :  CRS  lastInventory : Mon Dec 20 18:18:18 PST 2021,5a1fc3ef,Directory to <*> <*>
3543,2021-12-20,18:22:22.192,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/tnslsnr/den00xrz/listener_scan1/cdump with component :  TNS  lastInventory : Mon Dec 20 18:18:18 PST 2021,5a1fc3ef,Directory to <*> <*>
3544,2021-12-20,18:22:22.269,PST,INFO,3270-795,TFAInventoryManager,Not performing ignoreFiles and ignoreExtensions checks on this directory : /scratch/u01/app/grid_base/diag/tnslsnr/den00xrz/listener_scan1/cdump because its collection policy is set to : noexclusions,9b3e8550,Not performing ignoreFiles and ignoreExtensions checks on this directory : <*><*><*><*><*><*><*><*><*>
3545,2021-12-20,18:22:22.271,PST,INFO,3270-795,TFAInventoryManager,"Directory to process: /var/log with component :  OS, RACDBCLOUD, ODASTORAGE, ACFS  lastInventory : Mon Dec 20 18:18:18 PST 2021",5a1fc3ef,Directory to <*> <*>
3546,2021-12-20,18:22:22.568,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/asm/+asm/+ASM1/cdump with component :  ASM  lastInventory : Mon Dec 20 18:18:19 PST 2021,5a1fc3ef,Directory to <*> <*>
3547,2021-12-20,18:22:22.643,PST,INFO,3270-795,TFAInventoryManager,Not performing ignoreFiles and ignoreExtensions checks on this directory : /scratch/u01/app/grid_base/diag/asm/+asm/+ASM1/cdump because its collection policy is set to : noexclusions,9b3e8550,Not performing ignoreFiles and ignoreExtensions checks on this directory : <*><*><*><*><*><*><*><*><*>
3548,2021-12-20,18:22:22.645,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/tnslsnr/den00xrz/listener/cdump with component :  TNS  lastInventory : Mon Dec 20 18:18:19 PST 2021,5a1fc3ef,Directory to <*> <*>
3549,2021-12-20,18:22:22.722,PST,INFO,3270-795,TFAInventoryManager,Not performing ignoreFiles and ignoreExtensions checks on this directory : /scratch/u01/app/grid_base/diag/tnslsnr/den00xrz/listener/cdump because its collection policy is set to : noexclusions,9b3e8550,Not performing ignoreFiles and ignoreExtensions checks on this directory : <*><*><*><*><*><*><*><*><*>
3550,2021-12-20,18:22:22.723,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/crsdata/den00xrz/crsconfig with component :  CRS  lastInventory : Mon Dec 20 18:18:19 PST 2021,5a1fc3ef,Directory to <*> <*>
3551,2021-12-20,18:22:22.821,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /etc/oracle with component :  CRS  lastInventory : Mon Dec 20 18:18:19 PST 2021,5a1fc3ef,Directory to <*> <*>
3552,2021-12-20,18:22:22.903,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/tnslsnr/den00xrz/listener_scan1/trace with component :  TNS  lastInventory : Mon Dec 20 18:18:20 PST 2021,5a1fc3ef,Directory to <*> <*>
3553,2021-12-20,18:22:22.991,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/tnslsnr/den00xrz/listener_scan3 with component :  TNS  lastInventory : Mon Dec 20 18:18:20 PST 2021,5a1fc3ef,Directory to <*> <*>
3554,2021-12-20,18:22:23.089,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/tnslsnr/den00xrz/listener_scan2 with component :  TNS  lastInventory : Mon Dec 20 18:18:20 PST 2021,5a1fc3ef,Directory to <*> <*>
3555,2021-12-20,18:22:23.192,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/crs/den00xrz/crs/cdump with component :  CRS  lastInventory : Mon Dec 20 18:18:20 PST 2021,5a1fc3ef,Directory to <*> <*>
3556,2021-12-20,18:22:23.272,PST,INFO,3270-795,TFAInventoryManager,Not performing ignoreFiles and ignoreExtensions checks on this directory : /scratch/u01/app/grid_base/diag/crs/den00xrz/crs/cdump because its collection policy is set to : noexclusions,9b3e8550,Not performing ignoreFiles and ignoreExtensions checks on this directory : <*><*><*><*><*><*><*><*><*>
3557,2021-12-20,18:22:23.274,PST,INFO,3270-795,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/asmcmd/user_oradb/den00xrz/trace with component :  ASM  lastInventory : Mon Dec 20 18:18:21 PST 2021,5a1fc3ef,Directory to <*> <*>
